sentence-id,word-id,sentence,word,options,selected-index
14,7,যদি এই বিয়াৰ গুজৱ সত্য হয় তেনে পিতৃ-মাতৃ হিচাপে আমি অতিশয় সুখী হ'ম ।,পিতৃ-মাতৃ,"[[['পিতৃ-মাতৃ', 'Common Noun']], [['পিতৃ', 'Common Noun'], ['-', 'dash'], ['মাতৃ', 'Common Noun']]]",0.0
14,8,যদি এই বিয়াৰ গুজৱ সত্য হয় তেনে পিতৃ-মাতৃ হিচাপে আমি অতিশয় সুখী হ'ম ।,হিচাপে,"[[['হিচাপে', 'Adverb']], [['হিচাপ', 'Abstract Noun'], ['ে', 'emph']], [['হিচাপ', 'Abstract Noun'], ['ে', 'erg']]]",0.0
14,9,যদি এই বিয়াৰ গুজৱ সত্য হয় তেনে পিতৃ-মাতৃ হিচাপে আমি অতিশয় সুখী হ'ম ।,আমি,"[[['আমি', 'Pronoun'], ['', 'abs']]]",0.0
14,10,যদি এই বিয়াৰ গুজৱ সত্য হয় তেনে পিতৃ-মাতৃ হিচাপে আমি অতিশয় সুখী হ'ম ।,অতিশয়,"[[['অতিশয়', 'Proper Adj.']]]",0.0
14,11,যদি এই বিয়াৰ গুজৱ সত্য হয় তেনে পিতৃ-মাতৃ হিচাপে আমি অতিশয় সুখী হ'ম ।,সুখী,"[[['সুখী', 'Proper Adj.']], [['সুখ', 'Abstract Noun'], ['ী', 'derivational'], ['', 'Proper Adj.']]]",0.0
14,12,যদি এই বিয়াৰ গুজৱ সত্য হয় তেনে পিতৃ-মাতৃ হিচাপে আমি অতিশয় সুখী হ'ম ।,হ'ম,"[[['হ', 'Verb-Intran.'], [""'ম"", 'future-1']]]",0.0
14,13,যদি এই বিয়াৰ গুজৱ সত্য হয় তেনে পিতৃ-মাতৃ হিচাপে আমি অতিশয় সুখী হ'ম ।,।,"[[['।', 'symbol']]]",0.0
15,0,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,কেন্দ্ৰই,"[[['কেন্দ্ৰ', 'Abstract Noun'], ['ই', 'emph']], [['কেন্দ্ৰ', 'Abstract Noun'], ['ই', 'erg']]]",1.0
15,1,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,কয়,"[[['কয়', 'Verb-Trans.']], [['ক', 'Verb-Trans.'], ['য়', 'present-3a']]]",1.0
15,2,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,যে,"[[['যে', 'Conjuction']], [['য', 'Verbable'], ['ে', 'present-3a']]]",0.0
15,3,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,সকলো,"[[['সকলো', 'Pronoun']], [['সকল', 'number'], ['ো', 'emph']]]",0.0
15,4,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,ধৰ্মতে,"[[['ধৰ্ম', 'Abstract Noun'], ['ত', 'loc'], ['ে', 'emph']]]",0.0
15,5,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,বিবাহৰ,"[[['বি', 'Abstract Noun'], ['বাহৰ', 'Abstract Noun']], [['বিবাহ', 'Abstract Noun'], ['ৰ', 'gen']], [['বি', 'Abstract Noun'], ['বা', 'Abstract Noun'], ['হৰ', 'Abstract Noun']], [['বি', 'Abstract Noun'], ['বা', 'Abstract Noun'], ['হ', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen']]]",1.0
15,6,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,এক,"[[['এক', 'Abstract Noun']], [['এ', 'Abstract Noun'], ['ক', 'acc']]]",0.0
15,7,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,সামাজিক,"[[['সামাজিক', 'Proper Adj.']]]",0.0
15,8,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,মহত্ত্ব,"[[['মহত্ত্ব', 'Abstract Noun']], [['মহত্', 'Proper Adj.'], ['ত্ব', 'derivational'], ['', 'Abstract Noun']]]",0.0
15,9,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,আছে,"[[['আছে', 'Interjection']], [['আছ', 'Verb-Intran.'], ['ে', 'present-3a']], [['আছ', 'Verb-Intran.'], ['ে', 'when_comp']]]",1.0
15,10,কেন্দ্ৰই কয় যে সকলো ধৰ্মতে বিবাহৰ এক সামাজিক মহত্ত্ব আছে ।,।,"[[['।', 'symbol']]]",0.0
16,0,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,কাৰণ,"[[['কাৰণ', 'Abstract Noun']], [['কাৰণ', 'Material Noun']]]",0.0
16,1,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,সেইবোৰত,"[[['সেইবোৰ', 'Pronoun'], ['ত', 'loc']], [['সেই', 'Pronoun'], ['বোৰ', 'number'], ['ত', 'loc']]]",1.0
16,2,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,নাথাকে,"[[['না', 'negative'], ['থাক', 'Verb-Intran.'], ['ে', 'present-3a']], [['না', 'negative'], ['থাক', 'Verb-Intran.'], ['ে', 'when_comp']], [['না', 'negative'], ['থ', 'Verb-Trans.'], ['া', 'adj_comp'], ['ক', 'acc'], ['ে', 'emph']], [['না', 'negative'], ['থ', 'Verb-Trans.'], ['া', 'adj_comp'], ['ক', 'present-2f'], ['ে', 'emph']]]",1.0
16,3,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,তেওঁলোকৰ,"[[['তেওঁলোকৰ', 'Proper Adj.']], [['তেওঁলোক', 'Pronoun'], ['', 'abs'], ['ৰ', 'gen']], [['তেওঁ', 'Pronoun'], ['', 'abs'], ['লোক', 'number'], ['ৰ', 'gen']]]",2.0
16,4,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,ভোট,"[[['ভোট', 'Abstract Noun']], [['ভোট', 'Common Noun']]]",1.0
16,5,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,বেংকৰ,"[[['বেংক', 'Abstract Noun'], ['ৰ', 'gen']]]",0.0
16,6,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,অংক,"[[['অংক', 'Abstract Noun']]]",0.0
16,7,কাৰণ সেইবোৰত নাথাকে তেওঁলোকৰ ভোট বেংকৰ অংক ।,।,"[[['।', 'symbol']]]",0.0
17,0,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,কোৱাৰ,"[[['কোৱা', 'Common Noun'], ['ৰ', 'gen']], [['কোৱা', 'Verbal Noun'], ['ৰ', 'gen']], [['ক', 'Verb-Trans.'], ['োৱা', 'adj_comp'], ['ৰ', 'gen']]]",2.0
17,1,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,লগে,"[[['লগ', 'Abstract Noun'], ['ে', 'emph']], [['লগ', 'Abstract Noun'], ['ে', 'erg']], [['লগ', 'Verbable'], ['ে', 'present-3a']]]",0.0
17,2,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,লগে,"[[['লগ', 'Abstract Noun'], ['ে', 'emph']], [['লগ', 'Abstract Noun'], ['ে', 'erg']], [['লগ', 'Verbable'], ['ে', 'present-3a']]]",0.0
17,3,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,সি,"[[['সি', 'Pronoun'], ['', 'abs']]]",0.0
17,4,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,মোৰ,"[[['মোৰ', 'Abstract Noun']], [['মোৰ', 'Pronoun'], ['', 'gen']]]",1.0
17,5,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,বাহু,"[[['বাহু', 'Common Noun']]]",0.0
17,6,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,এটাত,"[[['এ', 'Abstract Noun'], ['টা', 'number'], ['ত', 'loc']], [['এ', 'numerical'], ['টা', 'number'], ['ত', 'loc']]]",1.0
17,7,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,ধৰি,"[[['ধৰি', 'Adposition']], [['ধৰ', 'Verb-Intran.'], ['ি', 'after_comp']], [['ধৰ', 'Verb-Trans.'], ['ি', 'after_comp']]]",1.0
17,8,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,লৈছিল,"[[['ল', 'Verb-Trans.'], ['ৈছিল', 'past-2f']], [['ল', 'Verb-Trans.'], ['ৈছিল', 'past-3a']]]",1.0
17,9,কোৱাৰ লগে লগে সি মোৰ বাহু এটাত ধৰি লৈছিল ।,।,"[[['।', 'symbol']]]",0.0
18,0,ইয়াৰ পিছৰখিনি কেৱল মাত্ৰ ইতিহাস ।,ইয়াৰ,"[[['ইয়াৰ', 'Pronoun'], ['', 'gen']]]",0.0
18,1,ইয়াৰ পিছৰখিনি কেৱল মাত্ৰ ইতিহাস ।,পিছৰখিনি,"[[['পিছৰ', 'Proper Adj.'], ['খিনি', 'number']]]",0.0
18,2,ইয়াৰ পিছৰখিনি কেৱল মাত্ৰ ইতিহাস ।,কেৱল,"[[['কেৱল', 'Conjuction']]]",0.0
18,3,ইয়াৰ পিছৰখিনি কেৱল মাত্ৰ ইতিহাস ।,মাত্ৰ,"[[['মাত্ৰ', 'Conjuction']], [['মাত', 'Abstract Noun'], ['্', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen']]]",0.0
18,4,ইয়াৰ পিছৰখিনি কেৱল মাত্ৰ ইতিহাস ।,ইতিহাস,"[[['ইতিহাস', 'Abstract Noun']]]",0.0
18,5,ইয়াৰ পিছৰখিনি কেৱল মাত্ৰ ইতিহাস ।,।,"[[['।', 'symbol']]]",0.0
19,0,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,তেওঁ,"[[['তেওঁ', 'Pronoun'], ['', 'abs']]]",0.0
19,1,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,এই,"[[['এ', 'Abstract Noun'], ['ই', 'emph']], [['এ', 'Abstract Noun'], ['ই', 'erg']], [['এই', 'Pronoun'], ['', 'abs']]]",2.0
19,2,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,বিৰল,"[[['বিৰল', 'Proper Adj.']]]",0.0
19,3,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,ৰোগৰ,"[[['ৰোগ', 'Abstract Noun'], ['ৰ', 'gen']]]",0.0
19,4,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,সৈতে,"[[['সৈতে', 'Conjuction']], [['সৈ', 'Abstract Noun'], ['ত', 'loc'], ['ে', 'emph']]]",0.0
19,5,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,যুঁজি,"[[['যুঁজ', 'Verb-Trans.'], ['ি', 'after_comp']], [['যুঁজ', 'Abstract Noun'], ['ি', 'derivational'], ['', 'Abstract Noun']]]",0.0
19,6,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,আছে,"[[['আছে', 'Interjection']], [['আছ', 'Verb-Intran.'], ['ে', 'present-3a']], [['আছ', 'Verb-Intran.'], ['ে', 'when_comp']]]",1.0
19,7,তেওঁ এই বিৰল ৰোগৰ সৈতে যুঁজি আছে ।,।,"[[['।', 'symbol']]]",0.0
20,0,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,এৰী,"[[['এৰী', 'Common Noun']]]",0.0
20,1,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,ভাৰতৰ,"[[['ভাৰ', 'Abstract Noun'], ['তৰ', 'Proper Adj.']], [['ভাৰত', 'Proper Noun'], ['ৰ', 'gen']], [['ভা', 'Abstract Noun'], ['ৰত', 'Verbal Adj.'], ['ৰ', 'gen']]]",1.0
20,2,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,জনপ্ৰিয়,"[[['জনপ্ৰিয়', 'Proper Adj.']]]",0.0
20,3,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,সৰ্বাধিক,"[[['সৰ্বাধিক', 'Proper Adj.']]]",0.0
20,4,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,উৎপাদনকাৰী,"[[['উৎপাদন', 'Abstract Noun'], ['কাৰী', 'derivational'], ['', 'Common Noun']]]",0.0
20,5,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,বন্য,"[[['বন্য', 'Proper Adj.']], [['বন', 'Abstract Noun'], ['্য', 'derivational'], ['', 'Abstract Noun']]]",0.0
20,6,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,ৰেচম,"[[['ৰেচম', 'Material Noun']]]",0.0
20,7,এৰী ভাৰতৰ জনপ্ৰিয় সৰ্বাধিক উৎপাদনকাৰী বন্য ৰেচম ।,।,"[[['।', 'symbol']]]",0.0
21,0,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",তথাপিও,"[[['তথাপিও', 'Adposition']], [['তথাপি', 'Adverb'], ['ও', 'emph']], [['তথাপি', 'Conjuction'], ['ও', 'emph']]]",0.0
21,1,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",",","[[[',', 'symbol']]]",0.0
21,2,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",ইমান,"[[['ইমান', 'Proper Adj.']]]",0.0
21,3,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",কষ্ট,"[[['কষ্ট', 'Abstract Noun']]]",0.0
21,4,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",কৰিও,"[[['কৰ', 'Verb-Trans.'], ['ি', 'after_comp'], ['ও', 'emph']], [['কৰ', 'Abstract Noun'], ['ি', 'derivational'], ['', 'Abstract Noun'], ['ও', 'emph']]]",0.0
21,5,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",লেখকে,"[[['লেখক', 'Common Noun'], ['ে', 'emph']], [['লেখক', 'Common Noun'], ['ে', 'erg']], [['লেখ', 'Abstract Noun'], ['ক', 'acc'], ['ে', 'emph']], [['লেখ', 'Verb-Trans.'], ['ক', 'present-2f'], ['ে', 'emph']]]",1.0
21,6,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",হাতত,"[[['হাত', 'Material Noun'], ['ত', 'loc']]]",0.0
21,7,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",কলম,"[[['কলম', 'Material Noun']], [['কলম', 'Verb-Trans.']]]",0.0
21,8,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",তুলি,"[[['তুলি', 'Material Noun']]]",0.0
21,9,"তথাপিও , ইমান কষ্ট কৰিও লেখকে হাতত কলম তুলি লয় ।",লয়,"[[['লয়', 'Abstract Noun']], [['ল', 'Verb-Trans.'], ['য়', 'present-3a']]]",1.0
